,image_url,Brand,Manufacturer,Model,Model Year,Product Dimensions,Item model number,Ram Memory Installed Size,Operating System,Hardware Interface,Graphics Coprocessor,Resolution,Mounting Hardware,Number Of Items,Display Technology,Standing screen display size,Display Type,Supported Image Type,Screen Resolution,Audio Output Mode,Supported Audio Format,Speaker Surround Sound Channel Configuration,Power Source,Batteries Required,Refresh Rate,Connector Type,Mounting Type,Supports Bluetooth Technology,Country of Origin,Item Weight,product,rating,price,product_url,Batteries,Memory Storage Capacity,Viewing Angle,Image Aspect Ratio,Image Contrast Ratio,Audio Wattage,Batteries Included,Battery Cell Composition,Total Usb Ports,Remote Control Included?,Model Name,Tuner Technology,Special Features,Remote Control Description,Remote Control Type,Image Brightness,Voltage,Wattage,Maximum Operating Distance,Real Angle Of View,Media Format,Response Time,Includes Rechargable Battery,Compatible Devices,GSM frequencies,Processor Count,Aspect Ratio,Battery Power Rating,Digital Storage Capacity,Max Resolution,Package Dimensions,Battery Description,Battery Capacity,Audio Encoding,Audio Input,Imported By,Speakers Maximum Output Power,Speaker Connectivity
36,https://images-eu.ssl-images-amazon.com/images/I/41rUpquzA5S._SX300_SY300_QL70_ML2_.jpg,OnePlus,Radiant Appliances and Electronics Pvt. Ltd.,55U1S,2021,19 x 76.7 x 122.7 cm; 11.5 Kilograms,55U1S,2 GB,Android,"USB, HDMI, Bluetooth 5",G52 MC1,3840x2160 Pixels,1 TV unit | 1 Remote| 1 AC Power Cord | 1AV In Adaptor | 1 Set Stand | 1 Wall Mount | 1 User manual and warranty card,1,LED,55 Inches,HDR10+ | HDR10 | HLG,JPEG,3840 x 2160 pixels,,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,11 kg 500 g,OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black)  ,4.2 out of 5 stars,"44,999",https://amazon.in/OnePlus-138-7-inches-Android-55U1S/dp/B095JQVC7N/ref=sr_1_34?keywords=tv&qid=1660812285&sr=8-34,,16 GB,178 Degrees,16:09,1200:1,30 Watts,No,,2,Yes,55U1S,PAL,"Gamma Engine | Google Assistant | OnePlus Connect 2.0 | OxygenPlay 2.0 | Data Saver Plus | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now, Oxygen Play",One Click- Netflix |Amazon Prime Video | Google Assistant | with Voice Assitant,Bluetooth | Voice Enabled,High Brightness,,165 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,,,,,,,,,,,,,,,,
37,https://images-eu.ssl-images-amazon.com/images/I/51BZtHv0VBL._SY300_SX300_QL70_ML2_.jpg,Onida,MIRC ELECTRONICS LTD,32HIF1,2021,72.6 x 17.8 x 48 cm; 4.7 Kilograms,32HIF1,1 GB,FireOS,"USB, HDMI",MALI 450,1366x768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,31.5 Inches,A+,JPEG,1366 x 768 pixels,Surround,"Mp3_audio, Wma",Dolby Audio + DTS,AC,No,60 hertz,Wi-Fi,Wall Mount,Yes,India,4 kg 700 g,Onida 80 cm (32 inches) HD Ready Smart LED Fire TV 32HIF1 (Black) (2021 Model) | Voice Remote with Alexa  ,4.1 out of 5 stars,"13,999",https://amazon.in/Onida-Inches-Ready-Smart-32HIF1/dp/B08KFYBGB5/ref=sr_1_35?keywords=tv&qid=1660812285&sr=8-35,2 AAA batteries required.,8 GB,178 Degrees,16:9,3000:1,20 Watts,No,Alkaline,1,Yes,Fire Tv,PAL,"Smart TV with FIRE OS Experience |Remote comes With Alexa Voice Search | Along with a 178 Degrees Wide view Display panel + Display Mirroring | Live TV Integration | Supported Apps : Netflix, Prime Video, Disney + Hotstar, YouTube and Other Supported Apps by Fire TV store",,,,100 Volts,16 Watts,6 Feet,178 Degrees,"AVI, DVD, Blu-ray, WAV, MPEG",8 Milliseconds,,,,,,,,,,Needed 2 AAA battery on the remote,1.8,,,,,
38,https://images-eu.ssl-images-amazon.com/images/I/41R4Q1OFEvL._SY300_SX300_QL70_ML2_.jpg,Westinghouse,SPPL,WH32SP12,2021,44 x 73.5 x 11 cm; 4.5 Kilograms,WH32SP12,1 GB,Android,"USB, HDMI",Mali-450MP3,1366 x 768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,32 Inches,A+,JPEG,1366 x 768 pixels,,"Mp3_audio, Wma",Surround Sound,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",,Yes,India,4 kg 500 g,Westinghouse 80 cm (32 inches) HD Ready Smart Certified Android LED TV WH32SP12 (Black)  ,4.1 out of 5 stars,"10,999",https://amazon.in/Westinghouse-Inches-Certified-Android-WH32SP12/dp/B09FY4C5VZ/ref=sr_1_36?keywords=tv&qid=1660812285&sr=8-36,2 AAA batteries required. (included),,,16:09,5000:1,24 Watts,Yes,Lithium Ion,,Yes,WH32SP12,DVB-T,,"One Click Amazon Prime, Sony Liv & Youtube Video Button Remote | Google Assistant",,,,24 Watts,,,,8 Milliseconds,No,,,,,,,,,,,,,,,
39,https://images-eu.ssl-images-amazon.com/images/I/51prU5hcQbL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,KD-65X74K,2022,146.3 x 8.7 x 85.2 cm; 22.1 Kilograms,KD-65X74K,,Android,"Ethernet, Composite Video, Bluetooth 5",X1 4K Processor,3840 x 2160 Pixels,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,LED,65 Inches,4K HDR,"TIFF, JPEG",3840 x 2160 pixels,Two channel linear,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,22 kg 100 g,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_37_sspa%3Fkeywords%3Dtv%26qid%3D1660812285%26sr%3D8-37-spons%26psc%3D1&qualifier=1660812285&id=210756045830316&widgetName=sp_btf,2 AAA batteries required. (included),,178 Degrees,16:09,,20 Watts,Yes,Alkaline,2,Yes,KD-65X74K,DVB-T,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",High Brightness,240 Volts,180 Watts,5 Feet,178 Degrees,"AVI, MPEG",,No,"Android Phone, Home theatre, IPhone",60 Hz,,,,,,,,,,,,,
40,https://m.media-amazon.com/images/I/41Y+SwHCJzL._SX300_SY300_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AB55U20PS,2020,123.6 x 9.2 x 72.4 cm; 10.3 Kilograms,AB55U20PS,1.5 GB,FireOS,"USB, HDMI",MaliG31 MP2,3840x2160 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",1,LED,55 Inches,LED,JPEG,3840 x 2160 pixels,Surround,"Dolby Digital, Dolby Digital + and Dolby Atmos, WMA, MP3_audio",Surround Sound,AC,Yes,60 Hz,Wi-Fi,Wall Mount,Yes,India,10 kg 300 g,AmazonBasics 139 cm (55 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,4.0 out of 5 stars,"36,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A072245884IUQUZQA39R&url=%2FAmazonBasics-139cm-inch-Ultra-Smart%2Fdp%2FB087JYRGDG%2Fref%3Dsr_1_33_sspa%3Fkeywords%3Dtv%26qid%3D1660812288%26sr%3D8-33-spons%26psc%3D1&qualifier=1660812288&id=7345036439814692&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,https://images-eu.ssl-images-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,L32M6-RA/L32M7-RA,2021,73 x 8.7 x 47.6 cm; 3.92 Kilograms,L32M6-RA/L32M7-RA,1 GB,Android,"AV Port, Ethernet, HDMI, Headphone, USB 2.0",Mali G31 MP2,1366 x 768 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,LED,32 Inches,A+,JPEG,1366 x 768 pixels,Stereo,"Dolby, DTS-HD, Mp3_audio",Dolby Audio | DTS Virtual: X | DTS-HD,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,3 kg 920 g,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_34_sspa%3Fkeywords%3Dtv%26qid%3D1660812288%26sr%3D8-34-spons%26psc%3D1&qualifier=1660812288&id=7345036439814692&widgetName=sp_atf_next,2 AAA batteries required.,8 GB,178 Degrees,16:09,,20 Watts,No,,2,Yes,Redmi Smart TV 32,NTSC,PatchWall 4 with IMDb Integration | Kids Mode with Parental Lock | 90+ Free Live Channels | Netflix | Prime Video | Disney+ Hotstar and more | Android TV 11 | Google Assistant | Chromecast Built-in | Miracast,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,Bluetooth,Ultra Bright Screen,240 Volts,50 Watts,8 Feet,178 Degrees,"AVI, MPEG",,,,,,,,,,,,,,,,,
42,https://images-eu.ssl-images-amazon.com/images/I/41px6fpFrKL._SY300_SX300_QL70_ML2_.jpg,Foxsky,Foxsky,40FSFHS,2021,88.9 x 20.3 x 52.7 cm; 7 Kilograms,40FSFHS,1 GB,Android,"USB, HDMI",Multicore Processor,1920x1080 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Warranty Card, 1 Remote Control, Battery",1,LED,40 Inches,A+,JPEG,1920 x 1080 pixels,,"Mp3_audio, Wma",DTS Surround Sound,AC,No,60 Hz,Wi-Fi,Wall Mount,No,India,7 kg,Foxsky 101.6 cm (40 inches) Full HD Smart LED TV 40FSFHS (Black)  ,3.3 out of 5 stars,"13,999",https://amazon.in/Foxsky-101-6-inches-Smart-40FSFHS/dp/B08QX1675N/ref=sr_1_35?keywords=tv&qid=1660812288&sr=8-35,,8 GB,178 Degrees,16:09,,30 Watts,,,2,Yes,,PAL/NTSC,Smart TV | Android 9.0 | Netflix | Prime Video | Disney+Hotstar and more | Built-In Wi-Fi,"Smart remote with Dedicated Hotkeys for quick and easy access Netflix, Hotstar, Amazon Prime",IR,High brightness,,30 Watts,10 Feet,,"AVI, WAV, MPEG",10 Milliseconds,,,,,,,,,,,,,,,,
43,https://images-eu.ssl-images-amazon.com/images/I/51eyIMn02bL._SX300_SY300_QL70_ML2_.jpg,VU,Vu Technologies Pvt. Ltd.,32UA,2022,18.5 x 71.7 x 47.7 cm; 3.7 Kilograms,32UA,1 GB,Linux,"USB, HDMI",Mali-470 GPU,1366x768 Pixels,"1 LED TV, 1 Power Cable, 1 Remote Control, 1 Table Top Stand, 2 AAA Batteries, 1 User Manual",1,LED,32 Inches,A+,"GIF, JPEG",1366 x 768 pixels,,"Mp3_audio, Wma","Dolby Audio, DTS HD",AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",,No,India,3 kg 700 g,Vu 80 cm (32 inches) Premium Series Smart LED TV 32UA (Black) (2022 Model)  ,4.1 out of 5 stars,"12,999",https://amazon.in/inches-Premium-Smart-32UA-Black/dp/B09RH7ZP1N/ref=sr_1_36?keywords=tv&qid=1660812288&sr=8-36,2 AAA batteries required. (included),,,16:09,5000:1,20 Watts,Yes,Alkaline,,Yes,Vu Premium,DVB-T,,"YouTube, Netflix, Prime Video, ZEE5, YouTube Music Hotkeys on Remote Control",,,230 Volts,50 Watts,,,,8 Milliseconds,No,Android,,,,,,,,,,,,,,
44,https://images-eu.ssl-images-amazon.com/images/I/41-pB2KVt6L._SY300_SX300_QL70_ML2_.jpg,Westinghouse,SPPL,WH43SP99,2021,54 x 95.4 x 12 cm; 8 Kilograms,WH43SP99,1 GB,Android,"USB, HDMI",Mali-450MP3,1920 x 1080 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,43 Inches,A+,JPEG,1920 x 1080 pixels,,"Mp3_audio, Wma",Surround Sound,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",,Yes,India,8 kg,Westinghouse 106 cm (43 inches) Full HD Smart Certified Android LED TV WH43SP99 (Black)  ,4.1 out of 5 stars,"17,999",https://amazon.in/Westinghouse-Inches-Certified-Android-WH43SP99/dp/B09FY5J2LM/ref=sr_1_37?keywords=tv&qid=1660812288&sr=8-37,2 AAA batteries required. (included),,,16:09,5000:1,30 Watts,Yes,Lithium Ion,,Yes,WH43SP99,DVB-T,,"One Click Amazon Prime, Sony Liv & Youtube Video Button Remote | Google Assistant",,,,30 Watts,,,,8 Milliseconds,No,,,,,,,,,,,,,,,
45,https://images-eu.ssl-images-amazon.com/images/I/41giUEJJGDL._SY300_SX300_QL70_ML2_.jpg,MI,Radiant Appliances And Electronics Pvt. Ltd.,L40M6-EI,2021,89.2 x 8.7 x 55.9 cm; 5.48 Kilograms,L40M6-EI,1 GB,Android,"USB, HDMI",Mali-450,1920 x 1080 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,LED,40 Inches,Bezel-less Design,JPEG,1920 x 1080 pixels,,"Mp3_audio, Wma",DTS-HD,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Table Mount,Yes,India,5 kg 480 g,Mi 100 cm (40 inches) Horizon Edition Full HD Android LED TV 4A | L40M6-EI (Black)  ,4.3 out of 5 stars,"20,999",https://amazon.in/inches-Horizon-Android-L40M6-EI-Black/dp/B09HQSV46W/ref=sr_1_38?keywords=tv&qid=1660812288&sr=8-38,2 AAA batteries required.,,178 Degrees,16:09,,20 Watts,No,Lithium Ion,2,Yes,Mi TV 4A 40 Horizon,NTSC,,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,,,240 Volts,75 Watts,,,,,No,,,,,,,,,,,,,,,
46,https://images-eu.ssl-images-amazon.com/images/I/41OOF62fdzL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,L55M6-RA,2021,124 x 8.1 x 71.5 cm; 11.7 Kilograms,L55M6-RA,2 GB,Android,"Bluetooth, AV Port, HDMI, 3.5mm Audio, USB 2.0",Mali G52 MP2,3840x2160 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,LED,55 Inches,HDR10+ | HLG,JPEG,3840 x 2160 pixels,Stereo,Mp3_audio,DTS Virtual: X | DTS-HD,AC,No,60 Hz,Wi-Fi,Wall mount;table mount,Yes,India,11 kg 700 g,Redmi 139 cm (55 inches) 4K Ultra HD Android Smart LED TV X55 | L55M6-RA (Black)  ,4.2 out of 5 stars,"39,999",https://amazon.in/Redmi-inches-Ultra-Android-L55M6-RA/dp/B08Y1JM3FB/ref=sr_1_39?keywords=tv&qid=1660812288&sr=8-39,2 AAA batteries required.,16 GB,178 Degrees,16:09,,30 Watts,No,Alkaline,2,Yes,Redmi Smart TV X55 (138.8cm),NTSC/PAL,Android TV 10 | Quick Wake - Wake TV Under 5 secs | PatchWall | Supported Apps: Netflix | Prime Video | Disney+ Hotstar | YouTube | 5000+ apps from Google Play Store |,Remote with easy Access like Voice assistant | Ok Google | Quick Settings | Quick Wake | Quick Mute | Netflix and Prime Video buttons,Bluetooth | Voice assistant,High brightness,,130 Watts,12 Feet,,AVI,5 Milliseconds,No,,,,,,,,,,,,,,,
47,https://images-eu.ssl-images-amazon.com/images/I/41w1didcczL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,L43R7-7AIN,2022,96.7 x 21.5 x 61.3 cm; 7.1 Kilograms,L43R7-7AIN,2 GB,Android,"USB, HDMI",Mali G52 MP2,3840x2160 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,LED,43 Inches,LED,"GIF, JPEG",3840 x 2160 pixels,Stereo,"Mp3_audio, Wma",Dolby Audio | DTS Virtual: X | DTS-HD,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",,Yes,India,7 kg 100 g,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black)  ,4.2 out of 5 stars,"27,999",https://amazon.in/Redmi-inches-Ultra-Android-L43R7-7AIN/dp/B09RFC46VP/ref=sr_1_40?keywords=tv&qid=1660812288&sr=8-40,,,,16:09,,30 Watts,No,,,Yes,Redmi Smart TV X43,NTSC,,"Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix, Prime Video, Disney+Hotstar and Apps buttons",,,240 Volts,100 Watts,,,,,,,,,,,,,,,,,,,,
48,https://images-eu.ssl-images-amazon.com/images/I/51F6FClq10L._SX300_SY300_QL70_ML2_.jpg,OnePlus,Dixon Technologies (India) Limited,43Y1S,2022,95.5 x 20.8 x 61 cm; 7.8 Kilograms,43Y1S,1 GB,Android,"USB, HDMI",G31 MP2,1920x1080 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Warranty Card, 1 Remote Control,1 AV IN Adapter, 1AC Cord, 2 AAA Battery",1,LED,43 Inches,VA| HDR10 | HDR 10+ |HLG,JPEG,1920 x 1080 pixels,,"Mp3_audio, Wma",Dolby Audio,AC,No,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",,Yes,India,7 kg 800 g,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black)  ,4.2 out of 5 stars,"24,999",https://amazon.in/OnePlus-inches-Smart-Android-Black/dp/B09Q5P2MT3/ref=sr_1_41?keywords=tv&qid=1660812288&sr=8-41,3 AAA batteries required.,,,16:09,5000:1,20 Watts,,,,Yes,43FD2A00,DVB-T,,One Click Amazon Prime Video Button Remote OnePlus Connect | Google Assistant | With Voice Assitant,,,240 Volts,74 Watts,,,,8 Milliseconds,No,Smart TV,,,,,,,,,,,,,,
49,https://images-eu.ssl-images-amazon.com/images/I/51ow6bmLWIL._SY300_SX300_QL70_ML2_.jpg,TCL,Bhagwati Products Ltd,,2022,73.1 x 18 x 48.1 cm; 3.7 Kilograms,,1 GB,Android,"USB, HDMI",G31MP2,1366x768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",1,LED,32 Inches,HDR 10,"BMP, GIF, PNG, JPEG",1366 x 768 pixels,,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,3 kg 700 g,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black)  ,4.5 out of 5 stars,"12,990",https://amazon.in/TCL-inches-Certified-Android-32S5205/dp/B09ZPM4C2C/ref=sr_1_42?keywords=tv&qid=1660812288&sr=8-42,2 AAA batteries required. (included),8 GB,178 Degrees,16:09,3000:1,16 Watts,Yes,Alkaline,1,Yes,,DVB-T2,"Google Assistant |HD Android TV + HDR 10, AI-IN, T-cast, Bluetooth 5.0, Android 11- R | Supported Apps : Netflix, Prime video, Hotstar, Zee5, Sun NXT, YouTube, Google playstore, Google services applications",Smart remote with Dedicated Hotkeys for quick and easy access,"IR, Bluetooth",High Brightness,240 Volts,50 Watts,9 Feet,178 Degrees,"AVI, MPEG",6.5 Milliseconds,No,,,,,,,,,,,,,,,
50,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,32 SMART TV,2022,,32 SMART TV,1 GB,Android,"Ethernet, HDMI, USB 2.0",,1366768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,32 Inches,LED,,,Surround,"Mp3_audio, Wma",2,AC,No,60 Hz,"Wi-Fi, HDMI",Wall Mount,,India,5 kg,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_43_sspa%3Fkeywords%3Dtv%26qid%3D1660812288%26sr%3D8-43-spons%26psc%3D1&qualifier=1660812288&id=7345036439814692&widgetName=sp_mtf,,8 GB,178 Degrees,16:9,,20 Watts,,,2,Yes,NVA32SFR1,,,,IR,,240 Volts,48 Watts,7 Feet,,,8 Milliseconds,,,,,,,,,80 x 52 x 13 cm; 5 Kilograms,,,,,,,
51,https://images-eu.ssl-images-amazon.com/images/I/51prU5hcQbL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,KD-65X74K,2022,146.3 x 8.7 x 85.2 cm; 22.1 Kilograms,KD-65X74K,,Android,"Ethernet, Composite Video, Bluetooth 5",X1 4K Processor,3840 x 2160 Pixels,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,LED,65 Inches,4K HDR,"TIFF, JPEG",3840 x 2160 pixels,Two channel linear,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,22 kg 100 g,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_44_sspa%3Fkeywords%3Dtv%26qid%3D1660812288%26sr%3D8-44-spons%26psc%3D1&qualifier=1660812288&id=7345036439814692&widgetName=sp_mtf,2 AAA batteries required. (included),,178 Degrees,16:09,,20 Watts,Yes,Alkaline,2,Yes,KD-65X74K,DVB-T,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",High Brightness,240 Volts,180 Watts,5 Feet,178 Degrees,"AVI, MPEG",,No,"Android Phone, Home theatre, IPhone",60 Hz,,,,,,,,,,,,,
52,https://images-eu.ssl-images-amazon.com/images/I/51prU5hcQbL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,KD-55X74K,2022,124.3 x 8.4 x 72.9 cm; 14.5 Kilograms,KD-55X74K,,Android,"Ethernet, Composite Video, Bluetooth 5",X1 4K Processor,3840 x 2160 Pixels,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,LED,55 Inches,4K HDR,"TIFF, JPEG",3840 x 2160 pixels,Two channel linear,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,14 kg 500 g,Sony Bravia 139 cm (55 inches) 4K Ultra HD Smart LED Google TV KD-55X74K (Black)  ,4.8 out of 5 stars,"63,990",https://amazon.in/Sony-Bravia-inches-Google-KD-55X74K/dp/B09WN26DG5/ref=sr_1_45?keywords=tv&qid=1660812288&sr=8-45,2 AAA batteries required. (included),,178 Degrees,16:09,,20 Watts,Yes,Alkaline,2,Yes,KD-55X74K,DVB-T,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",High Brightness,240 Volts,142 Watts,4.5 Feet,178 Degrees,"AVI, MPEG",,No,"Android Phone, Home theatre, IPhone",60 Hz,,,,,,,,,,,,,
53,https://images-eu.ssl-images-amazon.com/images/I/41dDf9rqTWL._SX300_SY300_QL70_ML2_.jpg,HYUNDAI,Goldenarch Consumer Electronics Pvt. Ltd.,SMTHY32ECY1W,2022,73.5 x 21 x 47 cm; 4.5 Kilograms,SMTHY32ECY1W,1 GB,Android,"USB, HDMI, Headphone",Mali-G31 MP2,1366 x 768 Pixels,"1 LED tv, 1 Remote, 1 Manual, 1 Warranty card, 1 Pair of Table Stand, 1 Wall mount kit",1,LED,32 Inches,A+,"GIF, JPEG",,Stereo,"Mp3_audio, Wma",Stereo Surround,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,No,India,4 kg 500 g,Hyundai 80 cm (32 inches) HD Ready Smart LED TV SMTHY32ECY1W (Black)  ,3.0 out of 5 stars,"11,490",https://amazon.in/Hyundai-inches-Ready-Smart-SMTHY32ECY1W/dp/B0B4VTQC4W/ref=sr_1_46?keywords=tv&qid=1660812288&sr=8-46,,8 GB,178 Degrees,16:09,3000:1,20 Watts,Yes,Zinc Carbon,2,Yes,Hyundai 80 cm (32 inches) HD Ready Smart LED TV SMTHY32ECY1W (2022 Model),PAL,"Android 9 | Miracast|E-Share | Cloud Pictorial | Tv Assistant | In-Built Wi-Fi | 1 Gb Ram | 8gb Rom | In-Built Apps: Hotstar, Zee5, Sony Liv, Voot, Sun Nxt, Jio Cinema, Eros Nos, Hungama, Alt Balaji, Shemaroo, Yupp Tv, Movie Box, Bloomberg, The Quint, Home Veda, Kindlink",One Click Disney Hotstar Button,IR,High Brightness,130 Volts,55 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,No,,,,,,,,,,,,,,,
